"count","ideo_mean","user.verified","url","media","followers","ideology","hasIdeo","party_mean","party","ACount_unq","MCount_unq","shared","posCount_unq","shared_pos","negCount_unq","shared_neg"
28,-0.5422,1,1,-1,4769123.6198,-0.9176,1,-1,-1,0,0,0,0,0,0,0
28,-0.5676,0,1,-1,39301.3333,-0.306,1,-1,-1,0,0,0,0,0,0,0
28,1.2265,0,-1,-1,12610,1.975,1,1,1,0,2,0,0,0,0,0
28,-0.6951,0,-1,1,29631,-0.4956,1,-1,-1,0,0,1,0,0,0,1
28,-0.6794,0,-1,1,16816,-0.6655,1,-1,-1,0,1,2,0,0,0,2
28,-0.5337,0,-1,1,39344,-0.306,1,-1,-1,2,0,0,2,0,0,0
28,-0.5487,0,-1,1,8783,-0.7094,1,-1,-1,0,0,0,0,0,0,0
27,1.6053,0,1,1,183723.3669,1.0444,1,1,1,2,0,1,2,0,0,1
27,1.2245,0,1,1,13756.7675,1.4664,1,1,1,0,1,0,0,0,0,0
27,1.4372,0,1,1,37809.8819,1.1047,1,1,1,0,0,0,0,0,0,0
27,1.1632,1,1,-1,327280.922,0.652,1,1,1,1,0,0,0,0,1,0
27,-0.4293,0,-1,1,34.7703,NA,0,-1,NA,1,0,0,0,0,1,0
27,-0.4917,1,1,1,541935.2191,0.4415,1,-1,1,1,1,0,1,0,0,0
27,-0.4366,1,1,-1,62547.4039,-0.2534,1,-1,-1,0,1,0,0,0,0,0
27,-0.6333,1,-1,1,62547.4039,-0.2534,1,-1,-1,0,1,1,0,0,0,1
27,1.422,1,1,-1,49053.9889,1.1398,1,1,1,0,0,0,0,0,0,0
27,-0.6606,1,1,1,62547.4039,-0.2534,1,-1,-1,1,1,0,1,0,0,0
27,1.7424,0,1,1,37809.8819,1.1047,1,1,1,0,0,0,0,0,0,0
27,-0.5266,1,1,-1,9130722.7456,0.47,1,-1,1,0,1,0,0,0,0,0
27,-0.6754,0,-1,1,1287.6261,0.2015,1,-1,1,1,3,0,0,0,1,0
27,1.0934,1,1,-1,327280.922,0.652,1,1,1,0,1,0,0,0,0,0
27,-0.6284,0,-1,-1,19784.1538,-0.3268,1,-1,-1,0,0,0,0,0,0,0
27,-0.5364,0,-1,1,12418.6667,-0.3838,1,-1,-1,0,0,1,0,0,0,1
27,-0.5585,0,-1,1,12418.6667,-0.3838,1,-1,-1,1,0,0,1,0,0,0
27,-0.441,0,-1,1,1447,-0.967,1,-1,-1,2,0,0,2,0,0,0
27,-0.6418,0,1,1,24490,0.0327,1,-1,1,0,1,0,0,0,0,0
27,-0.5322,0,-1,1,54,-0.3071,1,-1,-1,0,1,0,0,0,0,0
26,-0.6155,1,1,-1,406923.1376,0.3549,1,-1,1,1,2,0,0,0,1,0
26,1.3627,0,-1,1,1481.1064,NA,0,1,NA,0,1,1,0,0,0,1
26,-0.6932,0,-1,1,1070.1154,-1.0415,1,-1,-1,0,2,0,0,0,0,0
26,0.9102,1,1,-1,97729.7647,0.3352,1,1,1,5,1,0,1,0,3,0
26,1.5753,1,1,-1,311797.8319,1.177,1,1,1,3,1,0,1,0,1,0
26,-0.4136,0,-1,1,2430.9798,-0.1887,1,-1,-1,2,0,0,2,0,0,0
26,1.6914,0,1,-1,7550,1.4598,1,1,1,1,1,0,0,0,0,0
26,-0.4321,0,1,1,33364.4,-0.3082,1,-1,-1,0,2,0,0,0,0,0
26,-0.4604,0,1,1,39301.3333,-0.306,1,-1,-1,0,0,1,0,1,0,0
26,-0.6784,0,-1,1,24471,0.0327,1,-1,1,0,0,0,0,0,0,0
26,1.7192,0,-1,1,5019,1.4653,1,1,1,0,0,0,0,0,0,0
25,1.7708,0,-1,1,117747.617,1.7163,1,1,1,0,0,0,0,0,0,0
25,1.7691,0,-1,1,11631.6872,NA,0,1,NA,0,1,0,0,0,0,0
25,-0.3457,1,1,1,6539755.5712,0.4832,1,-1,1,1,1,1,0,0,1,1
25,-0.6475,1,1,1,541935.2191,0.4415,1,-1,1,0,1,0,0,0,0,0
25,1.3458,0,-1,-1,3723.9,NA,0,1,NA,0,1,0,0,0,0,0
25,-0.4418,1,1,1,4769123.6198,-0.9176,1,-1,-1,0,0,0,0,0,0,0
25,-0.6819,0,-1,1,42630.6312,-0.4945,1,-1,-1,0,0,1,0,0,0,1
25,1.4747,1,1,1,82477.2694,1.4532,1,1,1,0,0,1,0,0,0,1
25,-0.7436,1,1,-1,150440.2684,-0.2545,1,-1,-1,0,1,0,0,0,0,0
25,-0.6497,1,1,1,150440.2684,-0.2545,1,-1,-1,0,1,0,0,0,0,0
25,1.6547,0,1,1,183723.3669,1.0444,1,1,1,0,0,1,0,1,0,0
25,1.6368,0,1,-1,12059.6613,0.6575,1,1,1,3,0,1,1,0,1,0
25,1.799,0,1,1,9149.9898,NA,0,1,NA,0,0,0,0,0,0,0
25,-0.6867,1,-1,-1,36830.7841,-0.5526,1,-1,-1,0,1,1,0,0,0,1
25,-0.4715,1,-1,1,32853.8193,NA,0,-1,NA,0,1,0,0,0,0,0
25,1.4908,0,-1,-1,32336.5596,1.8917,1,1,1,2,0,0,1,0,1,0
25,-0.6584,1,1,1,591152.3394,-0.8738,1,-1,-1,0,1,1,0,1,0,0
25,0.241,1,1,1,641875.1113,0.3538,1,1,1,0,1,0,0,0,0,0
25,1.6769,1,1,1,145988.9621,1.5793,1,1,1,0,1,0,0,0,0,0
25,-0.5359,0,-1,1,270.3333,-0.4934,1,-1,-1,0,0,1,0,0,0,1
25,-0.5618,0,1,-1,12418.6667,-0.3838,1,-1,-1,1,0,1,1,0,0,1
25,-0.5776,0,-1,-1,73062,0.4251,1,-1,1,0,0,0,0,0,0,0
25,-0.503,0,1,1,24457.8837,0.0327,1,-1,1,0,0,0,0,0,0,0
25,-0.6635,0,-1,1,24465,0.0327,1,-1,1,0,0,0,0,0,0,0
24,1.7426,0,-1,1,1906.4826,NA,0,1,NA,1,0,1,0,0,0,0
24,1.5786,1,-1,-1,7229150.8923,1.0301,1,1,1,0,3,0,0,0,0,0
24,1.2637,1,1,1,641875.1113,0.3538,1,1,1,1,1,1,1,0,0,1
24,1.5808,0,-1,-1,32336.5596,1.8917,1,1,1,3,0,0,2,0,1,0
24,1.4452,1,1,-1,7229150.8923,1.0301,1,1,1,0,3,1,0,0,0,1
24,1.7047,1,1,-1,168946.4902,1.3677,1,1,1,1,1,0,1,0,0,0
24,-0.3059,1,1,1,179631.4658,0.3111,1,-1,1,0,0,0,0,0,0,0
24,1.2301,1,1,-1,311797.8319,1.177,1,1,1,1,0,0,1,0,0,0
24,-0.3852,1,1,1,62547.4039,-0.2534,1,-1,-1,1,1,1,1,0,0,1
24,1.7015,0,-1,-1,183723.3669,1.0444,1,1,1,0,1,1,0,1,0,0
24,1.7259,1,-1,-1,1322667.0217,0.4941,1,1,1,0,3,1,0,0,0,0
24,1.57,1,1,1,182463.1002,0.3571,1,1,1,1,1,0,1,0,0,0
24,1.3621,1,1,-1,327280.922,0.652,1,1,1,0,0,0,0,0,0,0
24,-0.4215,1,-1,1,1154.8977,0.1708,1,-1,1,0,0,1,0,1,0,0
24,-0.7356,1,1,1,567408.7477,-1.1851,1,-1,-1,0,1,0,0,0,0,0
24,0.9741,1,1,-1,403443.5029,1.6264,1,1,1,0,1,2,0,0,0,2
24,-0.4145,1,1,1,381886.8071,-0.1109,1,-1,-1,0,2,0,0,0,0,0
24,-0.7444,0,-1,1,6500.8427,NA,0,-1,NA,1,1,0,1,0,0,0
24,-0.6506,1,1,1,173651.5092,0.0086,1,-1,1,0,0,0,0,0,0,0
24,1.545,0,1,-1,271675,1.0597,1,1,1,0,1,0,0,0,0,0
24,-0.3849,0,-1,1,174,-0.6918,1,-1,-1,1,0,0,1,0,0,0
24,-0.5025,0,1,-1,39301.3333,-0.306,1,-1,-1,1,0,0,1,0,0,0
24,-0.5351,0,-1,1,12418.6667,-0.3838,1,-1,-1,0,0,0,0,0,0,0
24,-0.6026,0,-1,1,400,-0.2161,1,-1,-1,0,0,0,0,0,0,0
24,-0.6894,0,-1,1,29909,-0.4956,1,-1,-1,0,0,0,0,0,0,0
24,-0.6618,0,-1,1,24465,0.0327,1,-1,1,0,0,0,0,0,0,0
24,-0.5378,0,-1,1,400344,0.3253,1,-1,1,0,0,1,0,1,0,0
24,-0.6598,0,-1,1,24459,0.0327,1,-1,1,0,0,0,0,0,0,0
23,-0.658,1,1,1,553940.8958,0.2388,1,-1,1,0,2,0,0,0,0,0
23,1.54,0,-1,1,38243.2748,0.7539,1,1,1,2,1,1,2,1,0,0
23,1.6078,0,-1,1,183723.3669,1.0444,1,1,1,0,1,0,0,0,0,0
23,-0.5979,1,1,1,206001.5714,NA,0,-1,NA,0,2,0,0,0,0,0
23,1.0174,1,1,-1,308164.5665,0.7101,1,1,1,1,1,0,1,0,0,0
23,-0.3979,0,1,1,80044.181,0.2311,1,-1,1,0,1,1,0,1,0,0
23,1.282,0,1,-1,114441.3885,NA,0,1,NA,2,1,0,1,0,1,0
23,-0.2231,1,1,1,442223.6064,0.3703,1,-1,1,1,1,0,0,0,1,0
23,-0.5381,0,-1,1,455.2143,NA,0,-1,NA,0,0,0,0,0,0,0
23,1.5314,0,-1,-1,56192.2085,0.7912,1,1,1,0,1,0,0,0,0,0
23,1.4922,0,-1,1,13428.0884,NA,0,1,NA,0,0,0,0,0,0,0
23,1.74,0,1,1,37809.8819,1.1047,1,1,1,0,2,0,0,0,0,0
23,-0.4112,1,1,1,854658.366,-0.0517,1,-1,-1,0,1,0,0,0,0,0
23,-0.5695,1,-1,1,39679.3735,-0.0101,1,-1,-1,1,2,1,0,0,1,1
23,1.5462,0,-1,1,121038.4261,1.622,1,1,1,0,1,0,0,0,0,0
23,-0.7072,1,1,-1,318307.2146,NA,0,-1,NA,0,0,1,0,0,0,1
23,1.3962,0,-1,-1,12515.2422,1.405,1,1,1,0,1,1,0,1,0,0
23,1.641,0,-1,-1,49155.25,0.9151,1,1,1,1,1,0,1,0,0,0
23,1.0872,1,1,-1,327280.922,0.652,1,1,1,0,1,0,0,0,0,0
23,-0.4471,0,-1,1,208.8413,NA,0,-1,NA,0,1,0,0,0,0,0
23,1.4939,1,1,-1,890610.1647,0.538,1,1,1,0,0,0,0,0,0,0
23,1.5964,0,1,-1,23191.3225,NA,0,1,NA,2,3,0,2,0,0,0
23,1.2828,0,1,1,271675,1.0597,1,1,1,0,1,1,0,0,0,1
23,1.5954,0,-1,1,36485.3333,1.5574,1,1,1,1,1,2,1,1,0,1
23,1.3487,0,-1,1,19857.2308,1.7908,1,1,1,0,2,1,0,1,0,0
23,-0.4133,0,1,-1,24457.8837,0.0327,1,-1,1,0,1,0,0,0,0,0
23,-0.4318,0,-1,1,114,0.5566,1,-1,1,0,1,2,0,1,0,1
23,-0.4975,0,-1,1,500.8462,0.3407,1,-1,1,1,0,0,0,0,1,0
23,-0.5226,0,-1,1,520,-0.8749,1,-1,-1,0,0,0,0,0,0,0
23,-0.5992,0,-1,1,363,0.1796,1,-1,1,0,1,0,0,0,0,0
23,-0.68,0,-1,1,24465,0.0327,1,-1,1,0,0,0,0,0,0,0
23,1.5233,0,1,-1,4189,1.8435,1,1,1,0,1,1,0,0,0,1
23,-0.586,0,1,-1,39198,-0.306,1,-1,-1,0,0,0,0,0,0,0
23,1.314,0,1,-1,57268,1.3666,1,1,1,0,1,0,0,0,0,0
22,-0.4938,1,1,-1,86252.1124,0.3286,1,-1,1,0,0,0,0,0,0,0
22,1.5291,0,1,1,69678.0647,NA,0,1,NA,1,0,0,0,0,1,0
22,1.5228,0,-1,-1,440.3804,NA,0,1,NA,2,1,0,1,0,1,0
22,-0.2782,1,1,-1,94279.725,NA,0,-1,NA,1,0,0,1,0,0,0
22,-0.7265,1,1,1,406923.1376,0.3549,1,-1,1,1,1,0,0,0,1,0
22,-0.5856,1,1,-1,200539.8333,0.2113,1,-1,1,0,0,3,0,1,0,2
22,1.4515,1,1,-1,141618.3985,1.3809,1,1,1,0,1,0,0,0,0,0
22,-0.5531,0,1,-1,717.069,NA,0,-1,NA,0,0,0,0,0,0,0
22,1.5681,0,-1,1,25337.4747,2.1548,1,1,1,0,2,0,0,0,0,0
22,1.5265,1,1,-1,311797.8319,1.177,1,1,1,0,0,1,0,0,0,1
22,-0.6039,1,-1,1,3043.3837,0.5248,1,-1,1,1,3,0,0,0,1,0
22,1.5497,1,1,-1,18362.8977,1.6209,1,1,1,1,1,0,0,0,1,0
22,1.4165,1,1,-1,370335.2589,1.257,1,1,1,1,1,1,0,0,1,1
22,-0.5455,0,1,1,24457.8837,0.0327,1,-1,1,0,1,0,0,0,0,0
22,-0.552,0,-1,1,12418.6667,-0.3838,1,-1,-1,0,0,0,0,0,0,0
22,1.4196,0,1,-1,57305.1429,1.3666,1,1,1,2,2,1,1,1,1,0
22,-0.5889,0,1,1,39301.3333,-0.306,1,-1,-1,0,0,0,0,0,0,0
22,-0.4624,0,1,1,24457.8837,0.0327,1,-1,1,0,0,2,0,1,0,1
22,1.5307,0,-1,-1,65391,1.1529,1,1,1,0,2,0,0,0,0,0
22,-0.4209,0,-1,1,1185,0.5117,1,-1,1,0,0,0,0,0,0,0
22,-0.348,0,-1,1,114,0.5566,1,-1,1,0,0,0,0,0,0,0
21,-0.7368,1,1,1,150440.2684,-0.2545,1,-1,-1,0,0,0,0,0,0,0
21,1.3375,1,1,1,71762.074,2.3455,1,1,1,0,1,2,0,1,0,1
21,-0.5182,1,1,-1,116085.9914,-0.1569,1,-1,-1,0,1,2,0,2,0,0
21,-0.5377,1,1,-1,73027.1689,0.3155,1,-1,1,0,3,0,0,0,0,0
21,1.7391,0,1,1,37809.8819,1.1047,1,1,1,0,0,0,0,0,0,0
21,-0.5511,0,1,-1,377.3775,NA,0,-1,NA,1,2,0,1,0,0,0
21,1.6699,1,1,1,71762.074,2.3455,1,1,1,0,1,1,0,0,0,1
21,1.3165,1,1,-1,157026.0588,0.8263,1,1,1,0,2,0,0,0,0,0
21,1.5262,0,-1,1,183723.3669,1.0444,1,1,1,2,2,0,0,0,2,0
21,1.4279,1,1,1,53480.4734,0.5468,1,1,1,0,1,0,0,0,0,0
21,-0.4533,0,-1,1,9031.9011,NA,0,-1,NA,3,0,0,2,0,1,0
21,1.6335,0,-1,1,69678.0647,NA,0,1,NA,0,2,0,0,0,0,0
21,1.3567,1,1,1,47016.3382,0.9293,1,1,1,1,1,0,1,0,0,0
21,-0.3619,1,1,-1,3043.3837,0.5248,1,-1,1,1,1,0,1,0,0,0
21,-0.2714,1,-1,1,55440,0.0853,1,-1,1,2,0,2,2,1,0,1
21,1.4032,0,1,1,27233.8194,1.9936,1,1,1,1,2,0,1,0,0,0
21,-0.6079,0,1,1,26950.0481,0.1587,1,-1,1,1,1,0,0,0,0,0
21,1.2284,0,-1,1,10023.1746,NA,0,1,NA,0,1,0,0,0,0,0
21,1.6235,0,1,-1,5927,0.9951,1,1,1,0,1,0,0,0,0,0
21,1.3105,0,1,-1,271675,1.0597,1,1,1,0,2,0,0,0,0,0
21,-0.5591,0,-1,1,250,-0.9538,1,-1,-1,1,0,0,1,0,0,0
21,-0.6123,0,1,1,9485,-0.4101,1,-1,-1,1,0,0,1,0,0,0
21,1.4108,0,1,-1,17361,1.1441,1,1,1,0,1,0,0,0,0,0
21,1.6569,0,-1,1,14817.6667,1.7306,1,1,1,1,3,1,1,0,0,1
21,-0.5141,0,1,1,24457.8837,0.0327,1,-1,1,0,1,2,0,0,0,2
21,-0.5395,0,-1,1,5870.0769,-0.2074,1,-1,-1,0,1,1,0,0,0,1
21,-0.4572,0,-1,1,12448,-0.3838,1,-1,-1,0,0,1,0,0,0,1
21,-0.4502,0,-1,1,499,0.3407,1,-1,1,0,0,0,0,0,0,0
21,-0.5561,0,-1,1,269,-0.4934,1,-1,-1,0,0,0,0,0,0,0
21,-0.6061,0,-1,1,1690,-0.8069,1,-1,-1,0,0,0,0,0,0,0
21,1.5426,0,1,-1,31561,0.9611,1,1,1,0,1,0,0,0,0,0
21,-0.5188,0,1,-1,1436,0.2815,1,-1,1,0,1,0,0,0,0,0
21,1.6659,0,1,-1,271675,1.0597,1,1,1,0,0,0,0,0,0,0
21,-0.4165,0,1,-1,10625,-1.1895,1,-1,-1,0,0,0,0,0,0,0
21,-0.6999,0,-1,1,63254,0.2322,1,-1,1,0,1,0,0,0,0,0
20,1.2666,0,-1,-1,1056.0597,1.0367,1,1,1,1,1,1,1,0,0,1
20,-0.324,0,-1,1,165.4848,-0.7039,1,-1,-1,0,0,0,0,0,0,0
20,1.1819,0,1,1,10351.7111,1.1704,1,1,1,0,1,1,0,0,0,1
20,-0.8086,1,1,1,150440.2684,-0.2545,1,-1,-1,0,0,0,0,0,0,0
20,-0.5298,1,1,1,150440.2684,-0.2545,1,-1,-1,0,0,0,0,0,0,0
20,-0.7617,1,1,1,194393.2031,0.0897,1,-1,1,3,2,0,1,0,1,0
20,-0.3171,0,-1,1,1.8056,NA,0,-1,NA,0,0,0,0,0,0,0
20,1.5695,1,1,1,182463.1002,0.3571,1,1,1,2,1,0,1,0,0,0
20,-0.7054,0,-1,-1,15589.7359,NA,0,-1,NA,2,2,1,0,0,2,1
20,1.5636,1,1,1,146893.9477,1.0597,1,1,1,0,3,0,0,0,0,0
20,1.8228,0,1,-1,6127.1986,NA,0,1,NA,0,0,0,0,0,0,0
20,1.9425,1,1,-1,505945.5324,1.0543,1,1,1,0,1,1,0,0,0,1
20,1.4388,0,-1,-1,32336.5596,1.8917,1,1,1,2,1,1,0,0,2,1
20,-0.718,1,1,-1,221059.9355,0.0623,1,-1,1,0,1,0,0,0,0,0
20,1.6457,0,1,1,29289.2941,2.2666,1,1,1,1,0,0,1,0,0,0
20,-0.4952,1,1,1,4835423.2362,-0.8113,1,-1,-1,0,1,0,0,0,0,0
20,-0.6305,1,1,-1,13275.7429,-0.8694,1,-1,-1,0,0,0,0,0,0,0
20,0.3267,1,1,1,641875.1113,0.3538,1,1,1,0,1,0,0,0,0,0
20,1.3607,0,1,1,64951.3506,2.2304,1,1,1,0,0,0,0,0,0,0
20,-0.4358,1,1,-1,411272.6284,-0.9626,1,-1,-1,0,1,1,0,0,0,0
20,-0.4625,1,1,-1,6913750.4286,-0.9867,1,-1,-1,0,1,0,0,0,0,0
20,-0.6141,0,-1,1,718.8421,-0.9988,1,-1,-1,0,1,0,0,0,0,0
20,-0.6179,0,1,1,11272,0.0645,1,-1,1,0,0,0,0,0,0,0
20,-0.5503,0,-1,1,939,0.0042,1,-1,1,0,0,0,0,0,0,0
20,-0.5093,0,-1,1,24467,0.0327,1,-1,1,0,0,0,0,0,0,0
20,1.7963,0,-1,1,53187,0.721,1,1,1,3,2,0,1,0,2,0
20,1.5196,0,1,-1,32085,0.6191,1,1,1,0,2,0,0,0,0,0
20,1.6122,0,-1,-1,32093,0.6191,1,1,1,1,1,0,0,0,0,0
20,-0.6884,0,1,-1,13830,-0.5198,1,-1,-1,0,0,0,0,0,0,0
20,1.6699,0,1,-1,25819,1.0685,1,1,1,1,1,0,1,0,0,0
19,-0.7379,1,1,1,150440.2684,-0.2545,1,-1,-1,0,0,0,0,0,0,0
19,1.3487,0,-1,1,308695.4583,0.7243,1,1,1,0,2,1,0,0,0,1
19,-0.411,0,1,-1,48525.2353,-1.013,1,-1,-1,0,1,0,0,0,0,0
19,1.7775,1,1,-1,71176.5397,1.758,1,1,1,2,2,0,2,0,0,0
19,-0.93,1,1,-1,187784.8452,-0.3049,1,-1,-1,0,0,0,0,0,0,0
19,-0.8328,1,1,-1,73027.1689,0.3155,1,-1,1,1,1,0,0,0,0,0
19,1.5515,0,-1,1,6071.3171,NA,0,1,NA,0,0,0,0,0,0,0
19,-0.368,0,-1,1,838.2,NA,0,-1,NA,0,0,0,0,0,0,0
19,-0.4093,0,-1,1,3710.5752,-0.4101,1,-1,-1,0,0,1,0,0,0,1
19,-0.5451,1,1,1,1289839.5071,-0.5494,1,-1,-1,1,1,0,0,0,1,0
19,1.7504,0,-1,-1,114441.3885,NA,0,1,NA,0,1,0,0,0,0,0
19,1.5732,0,-1,-1,68712.2929,NA,0,1,NA,0,2,1,0,0,0,1
19,-0.3973,1,-1,-1,12527427.8446,NA,0,-1,NA,2,3,0,1,0,1,0
19,-0.5369,1,1,-1,1695.4706,NA,0,-1,NA,2,1,0,2,0,0,0
19,-0.6053,1,-1,-1,350230.6977,-0.7664,1,-1,-1,2,1,0,0,0,1,0
19,-0.5195,1,1,1,1144604.8663,0.3922,1,-1,1,0,1,0,0,0,0,0
19,-0.5122,0,-1,1,432,-0.215,1,-1,-1,0,0,0,0,0,0,0
19,-0.5089,0,1,1,9635.5,-0.1405,1,-1,-1,0,0,0,0,0,0,0
19,1.5444,0,1,-1,12611,1.975,1,1,1,0,2,1,0,1,0,0
19,-0.6133,0,-1,-1,231904,0.3023,1,-1,1,0,2,1,0,0,0,1
19,-0.5161,0,1,-1,4461.3333,-0.1482,1,-1,-1,1,0,0,1,0,0,0
19,-0.6485,0,-1,1,16830.5,-0.6655,1,-1,-1,1,0,0,1,0,0,0
19,-0.5514,0,-1,-1,5870.0769,-0.2074,1,-1,-1,1,2,2,0,1,1,1
19,-0.6706,0,-1,1,5870.0769,-0.2074,1,-1,-1,0,1,0,0,0,0,0
19,1.3252,0,1,-1,1216,1.2998,1,1,1,0,1,0,0,0,0,0
19,-0.4123,0,-1,1,502,0.3407,1,-1,1,1,0,0,1,0,0,0
19,-0.728,0,-1,1,24460,0.0327,1,-1,1,1,0,0,0,0,1,0
19,1.3379,0,1,1,19695,1.7908,1,1,1,1,1,0,1,0,0,0
19,1.4655,0,1,-1,73052,0.5183,1,1,1,0,1,1,0,0,0,1
19,1.3223,0,-1,1,4219,1.5924,1,1,1,0,2,0,0,0,0,0
19,1.6008,0,-1,1,37765,1.5705,1,1,1,0,2,1,0,0,0,1
19,-0.4531,0,-1,1,183,-0.6568,1,-1,-1,0,0,0,0,0,0,0
18,-0.339,1,1,1,9130722.7456,0.47,1,-1,1,1,1,0,0,0,1,0
18,-0.5836,1,-1,1,57079.8,NA,0,-1,NA,0,1,0,0,0,0,0
18,1.4453,0,1,1,69678.0647,NA,0,1,NA,0,1,0,0,0,0,0
18,1.6169,0,1,1,1311.7826,0.7287,1,1,1,0,1,1,0,0,0,0
18,1.5183,1,-1,-1,114747.8481,0.9797,1,1,1,0,1,0,0,0,0,0
18,1.5144,0,1,-1,6492.7358,0.6783,1,1,1,0,2,1,0,0,0,1
18,-0.0459,1,1,1,541935.2191,0.4415,1,-1,1,1,1,1,0,0,1,1
18,-0.3538,1,1,-1,6311818.4195,-0.6809,1,-1,-1,0,1,0,0,0,0,0
18,-0.3717,0,1,-1,2739.5361,NA,0,-1,NA,2,0,1,0,0,2,0
18,-0.7842,1,1,-1,425720.6535,0.287,1,-1,1,0,0,0,0,0,0,0
18,1.5252,0,1,-1,13564.7103,2.3663,1,1,1,2,0,1,1,0,0,0
18,-0.4786,1,1,1,8873825.784,-0.2293,1,-1,-1,0,1,0,0,0,0,0
18,1.4785,0,-1,-1,325.4615,1.644,1,1,1,0,2,0,0,0,0,0
18,1.6245,0,1,-1,28139.1471,NA,0,1,NA,1,1,0,1,0,0,0
18,1.677,0,1,-1,25337.4747,2.1548,1,1,1,0,1,0,0,0,0,0
18,1.7722,0,1,1,37809.8819,1.1047,1,1,1,0,0,0,0,0,0,0
18,-0.5114,0,1,-1,6412.5073,NA,0,-1,NA,0,0,0,0,0,0,0
18,1.4524,0,-1,1,3404.9039,NA,0,1,NA,1,2,0,1,0,0,0
18,1.8431,0,1,-1,5916.7373,0.0612,1,1,1,0,1,0,0,0,0,0
18,-0.359,0,1,1,7382.5789,-0.659,1,-1,-1,0,1,0,0,0,0,0
18,-0.5227,0,1,1,26950.0481,0.1587,1,-1,1,1,1,0,0,0,0,0
18,-0.6535,0,-1,-1,8555.6607,-0.7247,1,-1,-1,1,0,0,1,0,0,0
18,1.5371,0,1,-1,2859.4494,NA,0,1,NA,0,1,0,0,0,0,0
18,-0.2057,1,-1,1,5648.1905,-0.5384,1,-1,-1,0,2,0,0,0,0,0
18,-0.6603,0,1,1,80044.181,0.2311,1,-1,1,2,1,0,0,0,2,0
18,1.4961,0,1,-1,6658.8475,1.8752,1,1,1,0,2,0,0,0,0,0
18,0.4415,1,1,1,641875.1113,0.3538,1,1,1,0,1,0,0,0,0,0
18,-0.3074,1,1,-1,2742.1224,0.7495,1,-1,1,1,2,0,0,0,1,0
18,-0.4692,0,-1,1,676,-0.7214,1,-1,-1,0,0,2,0,1,0,1
18,-0.7471,0,-1,-1,231904,0.3023,1,-1,1,0,1,0,0,0,0,0
18,-0.5749,0,-1,-1,5870.0769,-0.2074,1,-1,-1,0,0,0,0,0,0,0
18,-0.6206,0,-1,1,5870.0769,-0.2074,1,-1,-1,1,3,0,1,0,0,0
18,1.8938,0,-1,-1,21857,1.6199,1,1,1,1,0,0,0,0,1,0
18,-0.4603,0,-1,1,520,-0.8749,1,-1,-1,0,0,0,0,0,0,0
18,-0.666,0,-1,1,24465,0.0327,1,-1,1,0,0,0,0,0,0,0
18,-0.3812,0,-1,1,318,-0.055,1,-1,-1,0,0,0,0,0,0,0
18,-0.4218,0,1,1,39158,-0.306,1,-1,-1,1,0,0,1,0,0,0
18,-0.5764,0,-1,1,722,-0.9988,1,-1,-1,1,0,0,0,0,1,0
18,-0.6517,0,-1,1,24465,0.0327,1,-1,1,0,0,0,0,0,0,0
18,-0.5848,0,-1,1,24468,0.0327,1,-1,1,0,0,0,0,0,0,0
18,-0.4167,0,-1,1,84,-0.8859,1,-1,-1,0,0,0,0,0,0,0
18,-0.4324,0,-1,1,318,-0.055,1,-1,-1,0,0,0,0,0,0,0
18,-0.3505,0,-1,1,1185,0.5117,1,-1,1,0,0,0,0,0,0,0
17,1.6213,1,1,-1,199857.4143,1.6177,1,1,1,1,1,0,0,0,0,0
17,-0.5523,0,-1,1,19217.9813,NA,0,-1,NA,0,1,1,0,0,0,1
17,1.5171,1,-1,-1,303342.0824,0.9973,1,1,1,0,1,0,0,0,0,0
17,-0.3661,1,-1,1,1563318.6122,-0.4025,1,-1,-1,0,1,0,0,0,0,0
17,-0.7136,0,-1,1,45.8085,NA,0,-1,NA,0,0,1,0,0,0,1
17,1.251,0,1,1,4268,NA,0,1,NA,1,0,0,1,0,0,0
17,-0.4416,1,1,-1,664953.2857,0.6706,1,-1,1,0,0,0,0,0,0,0
17,1.4342,1,1,1,145988.9621,1.5793,1,1,1,1,1,0,0,0,0,0
17,1.5449,1,1,1,145988.9621,1.5793,1,1,1,1,1,0,1,0,0,0
17,1.4412,0,-1,-1,32955.5741,NA,0,1,NA,0,0,2,0,1,0,1
17,-0.507,1,1,-1,1714236.9029,0.3034,1,-1,1,1,0,0,0,0,0,0
17,1.2521,1,1,-1,311797.8319,1.177,1,1,1,3,2,0,0,0,3,0
17,1.662,0,1,-1,25998.0345,0.926,1,1,1,1,3,0,0,0,1,0
17,1.7483,0,-1,1,69678.0647,NA,0,1,NA,1,1,0,1,0,0,0
17,-0.5246,0,1,1,18001.5857,-0.2644,1,-1,-1,1,1,0,1,0,0,0
17,-0.6844,1,1,1,1501723.7337,0.0108,1,-1,1,1,1,0,0,0,1,0
17,1.1759,0,1,1,31290.375,-0.8924,1,1,-1,0,1,0,0,0,0,0
17,1.2699,1,-1,-1,738730.2244,0.9392,1,1,1,1,0,1,1,0,0,1
17,1.4948,0,-1,1,5993.3218,NA,0,1,NA,1,0,0,0,0,1,0
17,-0.7459,0,1,-1,46672.6435,0.0919,1,-1,1,0,1,1,0,0,0,1
17,1.4693,0,1,-1,59134.462,0.9063,1,1,1,1,0,0,1,0,0,0
17,-0.5828,0,-1,1,19310.7097,-0.648,1,-1,-1,0,2,2,0,0,0,2
